arm,model,id,step_idx,epoch,efficacy,specificity,soft_shift,prediction_changed
sft,DeepSeek-Revision SFT,9-1046,1,4,99.62203542852505,100.0,56.982421875,1
sft,DeepSeek-Revision SFT,9-1046,1,5,99.69629693476517,100.0,60.498046875,1
sft,DeepSeek-Revision SFT,9-1046,2,1,74.74071973389536,100.0,-6.640625,0
sft,DeepSeek-Revision SFT,9-1046,2,2,95.1791819986451,100.0,-12.890625,0
sft,DeepSeek-Revision SFT,9-1046,2,3,97.79286868795057,95.0,-14.0625,0
sft,DeepSeek-Revision SFT,9-1046,2,4,98.7024944370474,95.0,-15.625,0
sft,DeepSeek-Revision SFT,9-1046,2,5,99.05072465149868,95.0,-16.796875,0
sft,DeepSeek-Revision SFT,8-59,0,1,97.47691417534179,100.0,-10.15625,0
sft,DeepSeek-Revision SFT,8-59,0,2,99.53327605206846,100.0,-14.453125,0
sft,DeepSeek-Revision SFT,8-59,0,3,99.76531646078475,100.0,-21.09375,0
sft,DeepSeek-Revision SFT,8-59,0,4,99.84847691872879,95.0,-23.046875,0
sft,DeepSeek-Revision SFT,8-59,0,5,99.88199370565259,95.0,-23.046875,0
sft,DeepSeek-Revision SFT,8-59,1,1,89.16790013046916,100.0,47.802734375,1
sft,DeepSeek-Revision SFT,8-59,1,2,96.37170102693061,95.0,52.8564453125,1
sft,DeepSeek-Revision SFT,8-59,1,3,97.93265756215621,95.0,54.16259765625,1
sft,DeepSeek-Revision SFT,8-59,1,4,98.43948805704301,95.0,54.2236328125,1
sft,DeepSeek-Revision SFT,8-59,1,5,98.74609342732269,95.0,54.4189453125,1
sft,DeepSeek-Revision SFT,8-59,2,1,93.85211766967733,100.0,16.6015625,1
sft,DeepSeek-Revision SFT,8-59,2,2,98.31926249864739,100.0,21.6796875,1
sft,DeepSeek-Revision SFT,8-59,2,3,99.12804487104007,100.0,22.4609375,1
sft,DeepSeek-Revision SFT,8-59,2,4,99.36206399991273,100.0,19.3359375,1
sft,DeepSeek-Revision SFT,8-59,2,5,99.48740402336097,100.0,24.4140625,1
sft,DeepSeek-Revision SFT,9-550,0,1,95.90462746629869,100.0,81.4453125,1
sft,DeepSeek-Revision SFT,9-550,0,2,99.61307225701263,100.0,88.80615234375,1
sft,DeepSeek-Revision SFT,9-550,0,3,99.88199370565259,100.0,89.794921875,1
sft,DeepSeek-Revision SFT,9-550,0,4,99.94248832532786,100.0,90.167236328125,1
sft,DeepSeek-Revision SFT,9-550,0,5,99.96511740601993,100.0,90.4296875,1
sft,DeepSeek-Revision SFT,9-550,1,1,87.03567394211096,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,9-550,1,2,93.87608599142445,95.0,-3.90625,0
sft,DeepSeek-Revision SFT,9-550,1,3,95.92059381068981,95.0,-4.296875,0
sft,DeepSeek-Revision SFT,9-550,1,4,96.82295526529889,95.0,-3.515625,0
sft,DeepSeek-Revision SFT,9-550,1,5,97.19626786225358,95.0,-3.125,0
sft,DeepSeek-Revision SFT,9-550,2,1,95.46683583883238,100.0,-7.421875,0
sft,DeepSeek-Revision SFT,9-550,2,2,99.51468388361869,100.0,-8.203125,0
sft,DeepSeek-Revision SFT,9-550,2,3,99.84244092536804,100.0,-8.203125,0
sft,DeepSeek-Revision SFT,9-550,2,4,99.91566470463637,100.0,-8.203125,0
sft,DeepSeek-Revision SFT,9-550,2,5,99.94554904082261,100.0,-8.203125,0
sft,DeepSeek-Revision SFT,406,0,1,78.07577782535051,100.0,64.6484375,1
sft,DeepSeek-Revision SFT,406,0,2,88.62586337351439,100.0,72.314453125,1
sft,DeepSeek-Revision SFT,406,0,3,92.05957292982633,95.0,72.314453125,1
sft,DeepSeek-Revision SFT,406,0,4,93.61968760438376,95.0,72.314453125,1
sft,DeepSeek-Revision SFT,406,0,5,94.45668852702816,95.0,71.533203125,1
sft,DeepSeek-Revision SFT,406,1,1,96.10740342096426,100.0,-12.890625,0
sft,DeepSeek-Revision SFT,406,1,2,98.71635788986843,100.0,-14.84375,0
sft,DeepSeek-Revision SFT,406,1,3,99.24538573231088,95.0,-15.625,0
sft,DeepSeek-Revision SFT,406,1,4,99.44791240793252,95.0,-15.625,0
sft,DeepSeek-Revision SFT,406,1,5,99.54230331038995,95.0,-15.625,0
sft,DeepSeek-Revision SFT,8-464,0,1,93.93559877642954,100.0,-24.21875,0
sft,DeepSeek-Revision SFT,8-464,0,2,98.7679421613222,100.0,-26.5625,0
sft,DeepSeek-Revision SFT,8-464,0,3,99.50220363390845,100.0,-27.34375,0
sft,DeepSeek-Revision SFT,8-464,0,4,99.70736061298426,100.0,-27.34375,0
sft,DeepSeek-Revision SFT,8-464,0,5,99.79248760144246,100.0,-27.34375,0
sft,DeepSeek-Revision SFT,8-464,1,1,88.24186682804344,100.0,69.32373046875,1
sft,DeepSeek-Revision SFT,8-464,1,2,98.97258577355836,100.0,70.6878662109375,1
sft,DeepSeek-Revision SFT,8-464,1,3,99.09331012749392,100.0,70.87554931640625,1
sft,DeepSeek-Revision SFT,8-464,1,4,98.30608031104576,100.0,70.92437744140625,1
sft,DeepSeek-Revision SFT,8-464,1,5,98.25230952808853,100.0,70.9442138671875,1
sft,DeepSeek-Revision SFT,8-464,2,1,97.73832048393311,100.0,-24.21875,0
sft,DeepSeek-Revision SFT,8-464,2,2,99.59450320691865,100.0,-26.953125,0
sft,DeepSeek-Revision SFT,8-464,2,3,99.82559800249898,100.0,-27.34375,0
sft,DeepSeek-Revision SFT,8-464,2,4,99.8801353769178,100.0,-27.734375,0
sft,DeepSeek-Revision SFT,8-464,2,5,99.90368606956673,100.0,-27.34375,0
sft,DeepSeek-Revision SFT,9-490,0,1,96.5781881688334,100.0,0.0,0
sft,DeepSeek-Revision SFT,9-490,0,2,99.30481676036152,100.0,1.171875,0
sft,DeepSeek-Revision SFT,9-490,0,3,99.68172192034903,100.0,3.515625,0
sft,DeepSeek-Revision SFT,9-490,0,4,99.78798109081353,95.0,5.078125,0
sft,DeepSeek-Revision SFT,9-490,0,5,99.82963802041974,95.0,5.46875,0
sft,DeepSeek-Revision SFT,9-490,1,1,93.68169209356077,95.0,6.640625,0
sft,DeepSeek-Revision SFT,9-490,1,2,98.61205194644988,100.0,6.640625,0
sft,DeepSeek-Revision SFT,9-490,1,3,99.50511188091555,100.0,9.375,0
sft,DeepSeek-Revision SFT,9-490,1,4,99.74325542605568,100.0,11.71875,0
sft,DeepSeek-Revision SFT,9-490,1,5,99.8342332441645,100.0,14.453125,0
sft,DeepSeek-Revision SFT,9-490,2,1,98.27267073882207,95.0,93.05419921875,1
sft,DeepSeek-Revision SFT,9-490,2,2,99.78715127226533,95.0,94.5587158203125,1
sft,DeepSeek-Revision SFT,9-490,2,3,99.91400133997992,95.0,94.6136474609375,1
sft,DeepSeek-Revision SFT,9-490,2,4,99.946183413712,90.0,94.6990966796875,1
sft,DeepSeek-Revision SFT,9-490,2,5,99.96062694437515,95.0,94.683837890625,1
sft,DeepSeek-Revision SFT,9-520,0,1,95.27703957822415,100.0,15.234375,1
sft,DeepSeek-Revision SFT,9-520,0,2,99.78921975666184,100.0,24.8046875,1
sft,DeepSeek-Revision SFT,9-520,0,3,99.97320229927561,100.0,24.8046875,1
sft,DeepSeek-Revision SFT,9-520,0,4,99.9913000603403,100.0,24.8046875,1
sft,DeepSeek-Revision SFT,9-520,0,5,99.99699338130563,100.0,27.734375,1
sft,DeepSeek-Revision SFT,9-520,1,1,90.05990641128251,100.0,10.15625,1
sft,DeepSeek-Revision SFT,9-520,1,2,97.32466010457031,100.0,16.6015625,1
sft,DeepSeek-Revision SFT,9-520,1,3,98.73625891618538,95.0,22.4609375,1
sft,DeepSeek-Revision SFT,9-520,1,4,99.1840674314487,95.0,25.78125,1
sft,DeepSeek-Revision SFT,9-520,1,5,99.38410178470487,95.0,25.68359375,1
sft,DeepSeek-Revision SFT,9-520,2,1,97.79932543022956,95.0,-18.75,0
sft,DeepSeek-Revision SFT,9-520,2,2,99.85024221609599,100.0,-15.625,0
sft,DeepSeek-Revision SFT,9-520,2,3,99.97630487774413,95.0,-18.359375,0
sft,DeepSeek-Revision SFT,9-520,2,4,99.99230732009528,95.0,-14.453125,0
sft,DeepSeek-Revision SFT,9-520,2,5,99.99613187762468,95.0,-13.28125,0
sft,DeepSeek-Revision SFT,9-520,3,1,91.15909774940654,100.0,-32.8125,0
sft,DeepSeek-Revision SFT,9-520,3,2,98.8934313334818,100.0,-33.203125,0
sft,DeepSeek-Revision SFT,9-520,3,3,99.64074975211344,100.0,-36.328125,0
sft,DeepSeek-Revision SFT,9-520,3,4,99.8355232512928,100.0,-35.546875,0
sft,DeepSeek-Revision SFT,9-520,3,5,99.90330910750127,100.0,-35.9375,0
sft,DeepSeek-Revision SFT,8-43,0,1,89.981945291025,100.0,67.1875,1
sft,DeepSeek-Revision SFT,8-43,0,2,98.17557670202117,100.0,85.498046875,1
sft,DeepSeek-Revision SFT,8-43,0,3,99.28554557107125,100.0,85.97869873046875,1
sft,DeepSeek-Revision SFT,8-43,0,4,99.59291613734345,100.0,86.114501953125,1
sft,DeepSeek-Revision SFT,8-43,0,5,99.71133431621975,100.0,86.114501953125,1
sft,DeepSeek-Revision SFT,8-43,1,1,93.75530261031417,100.0,73.876953125,1
sft,DeepSeek-Revision SFT,8-43,1,2,98.46967109025846,100.0,83.67919921875,1
sft,DeepSeek-Revision SFT,8-43,1,3,99.27712380834548,100.0,84.5947265625,1
sft,DeepSeek-Revision SFT,8-43,1,4,99.5031749435826,95.0,85.24169921875,1
sft,DeepSeek-Revision SFT,8-43,1,5,99.60078985199428,100.0,85.302734375,1
sft,DeepSeek-Revision SFT,8-43,2,1,93.59471576772323,100.0,28.90625,0
sft,DeepSeek-Revision SFT,8-43,2,2,99.73145900335876,100.0,6.640625,0
sft,DeepSeek-Revision SFT,8-43,2,3,99.9503249105088,95.0,0.390625,0
sft,DeepSeek-Revision SFT,8-43,2,4,99.97863501023652,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,8-43,2,5,99.98704147866401,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,485,0,1,94.01794630664106,100.0,29.8828125,0
sft,DeepSeek-Revision SFT,485,0,2,98.60116613494839,100.0,38.671875,1
sft,DeepSeek-Revision SFT,485,0,3,99.31826282138498,95.0,45.60546875,1
sft,DeepSeek-Revision SFT,485,0,4,99.57337977486978,100.0,47.55859375,1
sft,DeepSeek-Revision SFT,485,0,5,99.65720101871554,100.0,49.31640625,1
sft,DeepSeek-Revision SFT,485,1,1,93.8038992309468,100.0,12.5,0
sft,DeepSeek-Revision SFT,485,1,2,98.35819674093173,100.0,13.28125,0
sft,DeepSeek-Revision SFT,485,1,3,99.24832769453317,100.0,13.28125,0
sft,DeepSeek-Revision SFT,485,1,4,99.49927829637052,100.0,15.625,0
sft,DeepSeek-Revision SFT,485,1,5,99.59765880799768,100.0,18.75,0
sft,DeepSeek-Revision SFT,485,2,1,82.75783761062472,100.0,-8.59375,0
sft,DeepSeek-Revision SFT,485,2,2,95.64049863067055,95.0,-17.96875,0
sft,DeepSeek-Revision SFT,485,2,3,98.2108642429147,95.0,-21.09375,0
sft,DeepSeek-Revision SFT,485,2,4,99.10036604406056,95.0,-21.875,0
sft,DeepSeek-Revision SFT,485,2,5,99.5031749435826,100.0,-21.875,0
sft,DeepSeek-Revision SFT,7-93,0,1,95.13662478286872,100.0,-5.859375,0
sft,DeepSeek-Revision SFT,7-93,0,2,98.58467712399509,100.0,-6.25,0
sft,DeepSeek-Revision SFT,7-93,0,3,99.19357333380363,100.0,-6.25,0
sft,DeepSeek-Revision SFT,7-93,0,4,99.44575159819209,100.0,-6.25,0
sft,DeepSeek-Revision SFT,7-93,0,5,99.56835091065592,100.0,-6.25,0
sft,DeepSeek-Revision SFT,7-93,1,1,97.32466010457031,95.0,3.515625,0
sft,DeepSeek-Revision SFT,7-93,1,2,99.4030509806813,95.0,8.59375,0
sft,DeepSeek-Revision SFT,7-93,1,3,99.75881079343023,95.0,13.28125,0
sft,DeepSeek-Revision SFT,7-93,1,4,99.86680266971896,95.0,19.921875,0
sft,DeepSeek-Revision SFT,7-93,1,5,99.90554894961356,95.0,25.390625,0
sft,DeepSeek-Revision SFT,7-93,2,1,96.98026165776815,100.0,21.875,0
sft,DeepSeek-Revision SFT,7-93,2,2,99.67161868956865,100.0,48.4375,1
sft,DeepSeek-Revision SFT,7-93,2,3,99.88291203792087,100.0,59.1796875,1
sft,DeepSeek-Revision SFT,7-93,2,4,99.9220026021707,100.0,66.6015625,1
sft,DeepSeek-Revision SFT,7-93,2,5,99.93925556549301,100.0,66.9921875,1
sft,DeepSeek-Revision SFT,7-93,3,1,94.46209927474183,100.0,35.15625,0
sft,DeepSeek-Revision SFT,7-93,3,2,99.87376808915297,95.0,13.28125,0
sft,DeepSeek-Revision SFT,7-93,3,3,99.97590821821738,95.0,4.6875,0
sft,DeepSeek-Revision SFT,7-93,3,4,99.98930933663891,95.0,0.390625,0
sft,DeepSeek-Revision SFT,7-93,3,5,99.99390864363187,95.0,-1.5625,0
sft,DeepSeek-Revision SFT,7-93,4,1,94.2358681017388,100.0,85.9375,1
sft,DeepSeek-Revision SFT,7-93,4,2,98.79177231708358,95.0,93.2769775390625,1
sft,DeepSeek-Revision SFT,7-93,4,3,99.26717286639763,95.0,93.4173583984375,1
sft,DeepSeek-Revision SFT,7-93,4,4,99.42927365449451,100.0,93.206787109375,1
sft,DeepSeek-Revision SFT,7-93,4,5,99.51183188720063,100.0,93.2708740234375,1
sft,DeepSeek-Revision SFT,9-110,0,1,93.41715474803814,100.0,0.0,0
sft,DeepSeek-Revision SFT,9-110,0,2,98.53116868469742,100.0,0.0,0
sft,DeepSeek-Revision SFT,9-110,0,3,99.38770001133592,100.0,0.0,0
sft,DeepSeek-Revision SFT,9-110,0,4,99.55203175868951,100.0,0.0,0
sft,DeepSeek-Revision SFT,9-110,0,5,99.62862128393354,100.0,0.0,0
sft,DeepSeek-Revision SFT,9-110,1,1,83.15725187218158,100.0,0.390625,0
sft,DeepSeek-Revision SFT,9-110,1,2,93.30041766772024,100.0,0.390625,0
sft,DeepSeek-Revision SFT,9-110,1,3,96.1225792168278,95.0,0.390625,0
sft,DeepSeek-Revision SFT,9-110,1,4,97.0731692392864,95.0,0.390625,0
sft,DeepSeek-Revision SFT,9-110,1,5,97.64822541439909,100.0,0.390625,0
sft,DeepSeek-Revision SFT,970,0,1,93.85211766967733,100.0,84.423828125,1
sft,DeepSeek-Revision SFT,970,0,2,98.44557191654607,100.0,88.31787109375,1
sft,DeepSeek-Revision SFT,970,0,3,99.26574016473505,100.0,88.9892578125,1
sft,DeepSeek-Revision SFT,970,0,4,99.52592621934599,100.0,89.07470703125,1
sft,DeepSeek-Revision SFT,970,0,5,99.64215033609771,100.0,89.17236328125,1
sft,DeepSeek-Revision SFT,970,1,1,98.8977454358685,100.0,59.9609375,1
sft,DeepSeek-Revision SFT,970,1,2,99.88739760730738,100.0,80.322265625,1
sft,DeepSeek-Revision SFT,970,1,3,99.96873144484385,95.0,85.693359375,1
sft,DeepSeek-Revision SFT,970,1,4,99.9832631484994,100.0,86.328125,1
sft,DeepSeek-Revision SFT,970,1,5,99.98849694140291,100.0,86.328125,1
sft,DeepSeek-Revision SFT,970,2,1,97.94071736650012,100.0,69.140625,1
sft,DeepSeek-Revision SFT,970,2,2,99.74624659094374,100.0,83.88671875,1
sft,DeepSeek-Revision SFT,970,2,3,99.86835446562023,95.0,86.572265625,1
sft,DeepSeek-Revision SFT,970,2,4,99.90062873722515,90.0,87.109375,1
sft,DeepSeek-Revision SFT,970,2,5,99.92260958273616,90.0,87.2314453125,1
sft,DeepSeek-Revision SFT,970,3,1,84.36203774561758,100.0,28.125,0
sft,DeepSeek-Revision SFT,970,3,2,92.95141818223408,100.0,52.5390625,1
sft,DeepSeek-Revision SFT,970,3,3,95.07929685477889,100.0,57.8125,1
sft,DeepSeek-Revision SFT,970,3,4,95.92059381068981,100.0,65.4296875,1
sft,DeepSeek-Revision SFT,970,3,5,96.34324392539078,100.0,73.53515625,1
sft,DeepSeek-Revision SFT,9-983,0,1,95.09848085828932,100.0,12.109375,0
sft,DeepSeek-Revision SFT,9-983,0,2,98.33234210165125,100.0,42.96875,0
sft,DeepSeek-Revision SFT,9-983,0,3,99.13483047968793,100.0,63.28125,1
sft,DeepSeek-Revision SFT,9-983,0,4,99.40537826435279,95.0,71.484375,1
sft,DeepSeek-Revision SFT,9-983,0,5,99.50704126684549,90.0,77.734375,1
sft,DeepSeek-Revision SFT,9-983,1,1,96.22716602718964,100.0,8.984375,0
sft,DeepSeek-Revision SFT,9-983,1,2,98.91906496903275,95.0,34.765625,0
sft,DeepSeek-Revision SFT,9-983,1,3,99.38410178470487,95.0,42.1875,0
sft,DeepSeek-Revision SFT,9-983,1,4,99.56326276778206,100.0,42.96875,0
sft,DeepSeek-Revision SFT,9-983,1,5,99.62643884916122,100.0,47.8515625,0
sft,DeepSeek-Revision SFT,9-983,2,1,90.94944179438548,95.0,93.61572265625,1
sft,DeepSeek-Revision SFT,9-983,2,2,98.35177090466038,95.0,95.819091796875,1
sft,DeepSeek-Revision SFT,9-983,2,3,99.31291589042385,95.0,96.026611328125,1
sft,DeepSeek-Revision SFT,9-983,2,4,99.59608408909591,95.0,95.965576171875,1
sft,DeepSeek-Revision SFT,9-983,2,5,99.70448880680235,95.0,96.0784912109375,1
sft,DeepSeek-Revision SFT,7-902,0,1,86.49287855248637,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-902,0,2,96.74125529636869,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-902,0,3,98.55394080352265,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-902,0,4,99.09507927790281,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-902,0,5,99.29524703301317,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-902,1,1,87.96303073535098,100.0,0.390625,0
sft,DeepSeek-Revision SFT,7-902,1,2,95.96812033236124,100.0,0.390625,0
sft,DeepSeek-Revision SFT,7-902,1,3,97.97264358453225,100.0,1.171875,0
sft,DeepSeek-Revision SFT,7-902,1,4,98.60661967136092,100.0,1.953125,0
sft,DeepSeek-Revision SFT,7-902,1,5,98.94822134731076,100.0,2.34375,0
sft,DeepSeek-Revision SFT,7-902,2,1,97.34547976481139,100.0,0.78125,0
sft,DeepSeek-Revision SFT,7-902,2,2,99.61758010175987,95.0,1.5625,0
sft,DeepSeek-Revision SFT,7-902,2,3,99.85484977871872,95.0,1.5625,0
sft,DeepSeek-Revision SFT,7-902,2,4,99.91729589690803,100.0,1.953125,0
sft,DeepSeek-Revision SFT,7-902,2,5,99.94315835663286,100.0,3.125,0
sft,DeepSeek-Revision SFT,1359,0,1,80.57621568074241,100.0,0.0,0
sft,DeepSeek-Revision SFT,1359,0,2,93.59471576772323,100.0,0.0,0
sft,DeepSeek-Revision SFT,1359,0,3,96.72850093021675,100.0,0.390625,0
sft,DeepSeek-Revision SFT,1359,0,4,97.82071179724149,95.0,0.390625,0
sft,DeepSeek-Revision SFT,1359,0,5,98.19330662300617,95.0,0.390625,0
sft,DeepSeek-Revision SFT,1359,1,1,94.57451288603568,100.0,7.8125,0
sft,DeepSeek-Revision SFT,1359,1,2,99.39127721625502,100.0,36.71875,0
sft,DeepSeek-Revision SFT,1359,1,3,99.83616448536678,100.0,54.8828125,1
sft,DeepSeek-Revision SFT,1359,1,4,99.92953522320974,100.0,63.8671875,1
sft,DeepSeek-Revision SFT,1359,1,5,99.95985038043641,100.0,69.3359375,1
sft,DeepSeek-Revision SFT,1359,2,1,91.43110371596812,100.0,9.765625,0
sft,DeepSeek-Revision SFT,1359,2,2,97.26121624727118,100.0,33.984375,0
sft,DeepSeek-Revision SFT,1359,2,3,98.48749996208883,100.0,60.9375,1
sft,DeepSeek-Revision SFT,1359,2,4,99.02345657930053,100.0,71.6796875,1
sft,DeepSeek-Revision SFT,1359,2,5,99.23946721925601,100.0,82.12890625,1
sft,DeepSeek-Revision SFT,1508,0,1,91.22789819655581,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,1508,0,2,97.10726785048675,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,1508,0,3,98.45163205732874,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,1508,0,4,98.86718981378174,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,1508,0,5,99.08976144366872,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,1508,1,1,96.95657755641199,100.0,0.390625,0
sft,DeepSeek-Revision SFT,1508,1,2,99.84847691872879,100.0,0.0,0
sft,DeepSeek-Revision SFT,1508,1,3,99.95921811592765,100.0,0.78125,0
sft,DeepSeek-Revision SFT,1508,1,4,99.98190314864286,100.0,0.390625,0
sft,DeepSeek-Revision SFT,1508,1,5,99.98902370480764,100.0,0.390625,0
sft,DeepSeek-Revision SFT,1508,2,1,94.59566485573767,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,2,2,99.1840674314487,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,2,3,99.72669682367905,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,2,4,99.85371135142367,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,2,5,99.90845490293427,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,3,1,89.25219620042508,100.0,2.734375,0
sft,DeepSeek-Revision SFT,1508,3,2,98.04267951975916,100.0,2.734375,0
sft,DeepSeek-Revision SFT,1508,3,3,99.4392182934183,100.0,3.90625,0
sft,DeepSeek-Revision SFT,1508,3,4,99.77342370873873,100.0,4.6875,0
sft,DeepSeek-Revision SFT,1508,3,5,99.87487268800211,100.0,5.46875,0
sft,DeepSeek-Revision SFT,1508,4,1,92.496823711759,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,1508,4,2,99.43038726652232,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,4,3,99.87290221955654,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,4,4,99.95175912383057,95.0,-1.5625,0
sft,DeepSeek-Revision SFT,1508,4,5,99.967864648565,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,147,0,1,90.27118538437932,100.0,20.1171875,1
sft,DeepSeek-Revision SFT,147,0,2,97.61585144407624,100.0,29.00390625,1
sft,DeepSeek-Revision SFT,147,0,3,98.83805879273979,100.0,28.61328125,1
sft,DeepSeek-Revision SFT,147,0,4,99.24979437173658,100.0,27.83203125,1
sft,DeepSeek-Revision SFT,147,0,5,99.45113783743875,100.0,28.125,1
sft,DeepSeek-Revision SFT,147,1,1,95.11759007045801,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,147,1,2,99.0385964817403,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,147,1,3,99.5598373952161,100.0,4.1015625,0
sft,DeepSeek-Revision SFT,147,1,4,99.71580966283261,100.0,2.34375,0
sft,DeepSeek-Revision SFT,147,1,5,99.79208190773272,100.0,9.375,0
sft,DeepSeek-Revision SFT,147,2,1,85.76147333651494,100.0,42.333984375,1
sft,DeepSeek-Revision SFT,147,2,2,93.68169209356077,100.0,48.291015625,1
sft,DeepSeek-Revision SFT,147,2,3,95.72481902003196,100.0,48.7548828125,1
sft,DeepSeek-Revision SFT,147,2,4,96.67048570502892,100.0,49.560546875,1
sft,DeepSeek-Revision SFT,147,2,5,97.06171394757689,100.0,49.169921875,1
sft,DeepSeek-Revision SFT,147,3,1,96.37170102693061,100.0,18.1640625,0
sft,DeepSeek-Revision SFT,147,3,2,99.61758010175987,100.0,17.3828125,0
sft,DeepSeek-Revision SFT,147,3,3,99.87966624004748,100.0,17.3828125,0
sft,DeepSeek-Revision SFT,147,3,4,99.94135400918455,100.0,16.2109375,0
sft,DeepSeek-Revision SFT,147,3,5,99.96658452169402,100.0,18.5546875,0
sft,DeepSeek-Revision SFT,474,0,1,92.75602429657485,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,474,0,2,99.03483365476032,100.0,-5.078125,0
sft,DeepSeek-Revision SFT,474,0,3,99.68665636460669,100.0,-5.46875,0
sft,DeepSeek-Revision SFT,474,0,4,99.84728850847337,95.0,-5.46875,0
sft,DeepSeek-Revision SFT,474,0,5,99.89504302912556,100.0,-5.46875,0
sft,DeepSeek-Revision SFT,474,1,1,88.99731937834193,100.0,12.890625,0
sft,DeepSeek-Revision SFT,474,1,2,95.48450897102808,100.0,25.0,0
sft,DeepSeek-Revision SFT,474,1,3,97.46703909663293,95.0,34.765625,0
sft,DeepSeek-Revision SFT,474,1,4,98.36459752524158,95.0,37.5,0
sft,DeepSeek-Revision SFT,474,1,5,98.80351398984872,95.0,41.015625,0
sft,DeepSeek-Revision SFT,7-459,0,1,92.46745711008072,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,0,2,98.60661967136092,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,0,3,99.51846064359967,95.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,0,4,99.75018067290613,95.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,0,5,99.83358445142618,95.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,1,1,96.49704223971541,100.0,0.0,0
sft,DeepSeek-Revision SFT,7-459,1,2,99.08619887068775,95.0,0.0,0
sft,DeepSeek-Revision SFT,7-459,1,3,99.49535108737557,95.0,0.0,0
sft,DeepSeek-Revision SFT,7-459,1,4,99.64215033609771,95.0,0.0,0
sft,DeepSeek-Revision SFT,7-459,1,5,99.71245971706747,95.0,0.0,0
sft,DeepSeek-Revision SFT,7-459,2,1,96.28565839635523,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,2,2,99.44791240793252,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,2,3,99.79689832515253,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,2,4,99.88427615399782,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-459,2,5,99.92046424134224,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,7-163,0,1,98.59569125399786,100.0,69.62890625,1
sft,DeepSeek-Revision SFT,7-163,0,2,99.73198298562482,95.0,76.8798828125,1
sft,DeepSeek-Revision SFT,7-163,0,3,99.90443559051975,95.0,78.594970703125,1
sft,DeepSeek-Revision SFT,7-163,0,4,99.94554904082261,100.0,79.0283203125,1
sft,DeepSeek-Revision SFT,7-163,0,5,99.9625764395375,100.0,79.4281005859375,1
sft,DeepSeek-Revision SFT,7-163,1,1,91.85537919033003,100.0,-8.984375,0
sft,DeepSeek-Revision SFT,7-163,1,2,97.66652706942223,100.0,-14.0625,0
sft,DeepSeek-Revision SFT,7-163,1,3,98.71133385669934,100.0,-12.890625,0
sft,DeepSeek-Revision SFT,7-163,1,4,98.9645276639091,100.0,-13.28125,0
sft,DeepSeek-Revision SFT,7-163,1,5,99.05719170906686,100.0,-13.671875,0
sft,DeepSeek-Revision SFT,7-163,2,1,95.17447186907204,100.0,-17.1875,0
sft,DeepSeek-Revision SFT,7-163,2,2,99.6558593414375,95.0,-17.96875,0
sft,DeepSeek-Revision SFT,7-163,2,3,99.91298761498908,95.0,-19.140625,0
sft,DeepSeek-Revision SFT,7-163,2,4,99.95889825964662,95.0,-19.140625,0
sft,DeepSeek-Revision SFT,7-163,2,5,99.97507053430813,95.0,-18.75,0
sft,DeepSeek-Revision SFT,508,0,1,95.43128179166355,95.0,89.2578125,1
sft,DeepSeek-Revision SFT,508,0,2,98.51675436099855,95.0,90.521240234375,1
sft,DeepSeek-Revision SFT,508,0,3,99.12804487104007,95.0,90.62652587890625,1
sft,DeepSeek-Revision SFT,508,0,4,99.38169122724652,95.0,90.6707763671875,1
